section_id,message_ar,message_en
1,"عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله لا يقبض العلم انتزاعًا، ولكن يقبض العلم بقبض العلماء). صحيح البخاري، كتاب العلم، حديث 100، صفحة 30.","Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah does not take away knowledge by snatching it, but He takes it away by taking away the scholars.' Sahih al-Bukhari, Book of Knowledge, Hadith 100, Page 30."
1,عن جندب بن عبد الله رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى الفجر في جماعة فهو في ذمة الله). صحيح البخاري، كتاب الصلاة، حديث 644، صفحة 130.,"Narrated Jundub bin Abdullah: The Prophet (ﷺ) said: 'Whoever prays Fajr in congregation is under the protection of Allah.' Sahih al-Bukhari, Book of Prayer, Hadith 644, Page 130."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله لا يغير ما بقوم حتى يغيروا ما بأنفسهم). صحيح البخاري، كتاب التفسير، حديث 4919، صفحة 1005.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah does not change the condition of a people until they change what is in themselves.' Sahih al-Bukhari, Book of Tafsir, Hadith 4919, Page 1005."
1,"عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من سره أن يستجيب الله له عند الشدائد فليكثر الدعاء في الرخاء). صحيح البخاري، كتاب الدعوات، حديث 6340، صفحة 1295.","Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever is pleased that Allah responds to him during hardships, let him increase supplication during times of ease.' Sahih al-Bukhari, Book of Invocations, Hadith 6340, Page 1295."
1,عن أنس بن مالك رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من كان له ثلاث بنات فصبر عليهن وأطعمهن وسقاهن وكساهن من جدته كن له حجابًا من النار). صحيح البخاري، كتاب النكاح، حديث 5995، صفحة 1225.,"Narrated Anas bin Malik: The Prophet (ﷺ) said: 'Whoever has three daughters and is patient with them, feeds them, clothes them, and provides for them from his wealth, they will be a shield for him from the Fire.' Sahih al-Bukhari, Book of Marriage, Hadith 5995, Page 1225."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى علي صلاة واحدة صلى الله عليه عشرًا). صحيح البخاري، كتاب الدعوات، حديث 6405، صفحة 1310.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever sends blessings upon me once, Allah will send blessings upon him ten times.' Sahih al-Bukhari, Book of Invocations, Hadith 6405, Page 1310."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله يحب العبد التقي الغني الخفي). صحيح البخاري، كتاب الرقاق، حديث 6441، صفحة 1315.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah loves the pious, wealthy, and humble servant.' Sahih al-Bukhari, Book of Heart-Softeners, Hadith 6441, Page 1315."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى البردين دخل الجنة). صحيح البخاري، كتاب مواقيت الصلاة، حديث 540، صفحة 110.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever prays the two cool prayers (Fajr and Asr) will enter Paradise.' Sahih al-Bukhari, Book of Prayer Times, Hadith 540, Page 110."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله تعالى يقول: أنا عند ظن عبدي بي). صحيح البخاري، كتاب التوحيد، حديث 7405، صفحة 1510.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah the Exalted says: I am as My servant thinks of Me.' Sahih al-Bukhari, Book of Monotheism, Hadith 7405, Page 1510."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من دعا إلى هدى كان له من الأجر مثل أجور من تبعه). صحيح البخاري، كتاب العلم، حديث 73، صفحة 25.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever calls to guidance will have a reward similar to those who follow him.' Sahih al-Bukhari, Book of Knowledge, Hadith 73, Page 25."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من كان يؤمن بالله واليوم الآخر فليكرم جاره). صحيح البخاري، كتاب الأدب، حديث 6016، صفحة 1234.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever believes in Allah and the Last Day, let him honor his neighbor.' Sahih al-Bukhari, Book of Manners, Hadith 6016, Page 1234."
1,"عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله لا يقبض العلم انتزاعًا، ولكن يقبض العلم بقبض العلماء). صحيح البخاري، كتاب العلم، حديث 100، صفحة 30.","Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah does not take away knowledge by snatching it, but He takes it away by taking away the scholars.' Sahih al-Bukhari, Book of Knowledge, Hadith 100, Page 30."
1,عن جندب بن عبد الله رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى الفجر في جماعة فهو في ذمة الله). صحيح البخاري، كتاب الصلاة، حديث 644، صفحة 130.,"Narrated Jundub bin Abdullah: The Prophet (ﷺ) said: 'Whoever prays Fajr in congregation is under the protection of Allah.' Sahih al-Bukhari, Book of Prayer, Hadith 644, Page 130."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله لا يغير ما بقوم حتى يغيروا ما بأنفسهم). صحيح البخاري، كتاب التفسير، حديث 4919، صفحة 1005.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah does not change the condition of a people until they change what is in themselves.' Sahih al-Bukhari, Book of Tafsir, Hadith 4919, Page 1005."
1,"عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من سره أن يستجيب الله له عند الشدائد فليكثر الدعاء في الرخاء). صحيح البخاري، كتاب الدعوات، حديث 6340، صفحة 1295.","Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever is pleased that Allah responds to him during hardships, let him increase supplication during times of ease.' Sahih al-Bukhari, Book of Invocations, Hadith 6340, Page 1295."
1,عن أنس بن مالك رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من كان له ثلاث بنات فصبر عليهن وأطعمهن وسقاهن وكساهن من جدته كن له حجابًا من النار). صحيح البخاري، كتاب النكاح، حديث 5995، صفحة 1225.,"Narrated Anas bin Malik: The Prophet (ﷺ) said: 'Whoever has three daughters and is patient with them, feeds them, clothes them, and provides for them from his wealth, they will be a shield for him from the Fire.' Sahih al-Bukhari, Book of Marriage, Hadith 5995, Page 1225."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى علي صلاة واحدة صلى الله عليه عشرًا). صحيح البخاري، كتاب الدعوات، حديث 6405، صفحة 1310.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever sends blessings upon me once, Allah will send blessings upon him ten times.' Sahih al-Bukhari, Book of Invocations, Hadith 6405, Page 1310."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله يحب العبد التقي الغني الخفي). صحيح البخاري، كتاب الرقاق، حديث 6441، صفحة 1315.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah loves the pious, wealthy, and humble servant.' Sahih al-Bukhari, Book of Heart-Softeners, Hadith 6441, Page 1315."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى البردين دخل الجنة). صحيح البخاري، كتاب مواقيت الصلاة، حديث 540، صفحة 110.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever prays the two cool prayers (Fajr and Asr) will enter Paradise.' Sahih al-Bukhari, Book of Prayer Times, Hadith 540, Page 110."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله تعالى يقول: أنا عند ظن عبدي بي). صحيح البخاري، كتاب التوحيد، حديث 7405، صفحة 1510.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah the Exalted says: I am as My servant thinks of Me.' Sahih al-Bukhari, Book of Monotheism, Hadith 7405, Page 1510."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من دعا إلى هدى كان له من الأجر مثل أجور من تبعه). صحيح البخاري، كتاب العلم، حديث 73، صفحة 25.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever calls to guidance will have a reward similar to those who follow him.' Sahih al-Bukhari, Book of Knowledge, Hadith 73, Page 25."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من كان يؤمن بالله واليوم الآخر فليكرم جاره). صحيح البخاري، كتاب الأدب، حديث 6016، صفحة 1234.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever believes in Allah and the Last Day, let him honor his neighbor.' Sahih al-Bukhari, Book of Manners, Hadith 6016, Page 1234."
1,"عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله لا يقبض العلم انتزاعًا، ولكن يقبض العلم بقبض العلماء). صحيح البخاري، كتاب العلم، حديث 100، صفحة 30.","Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah does not take away knowledge by snatching it, but He takes it away by taking away the scholars.' Sahih al-Bukhari, Book of Knowledge, Hadith 100, Page 30."
1,عن جندب بن عبد الله رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى الفجر في جماعة فهو في ذمة الله). صحيح البخاري، كتاب الصلاة، حديث 644، صفحة 130.,"Narrated Jundub bin Abdullah: The Prophet (ﷺ) said: 'Whoever prays Fajr in congregation is under the protection of Allah.' Sahih al-Bukhari, Book of Prayer, Hadith 644, Page 130."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله لا يغير ما بقوم حتى يغيروا ما بأنفسهم). صحيح البخاري، كتاب التفسير، حديث 4919، صفحة 1005.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah does not change the condition of a people until they change what is in themselves.' Sahih al-Bukhari, Book of Tafsir, Hadith 4919, Page 1005."
1,"عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من سره أن يستجيب الله له عند الشدائد فليكثر الدعاء في الرخاء). صحيح البخاري، كتاب الدعوات، حديث 6340، صفحة 1295.","Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever is pleased that Allah responds to him during hardships, let him increase supplication during times of ease.' Sahih al-Bukhari, Book of Invocations, Hadith 6340, Page 1295."
1,عن أنس بن مالك رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من كان له ثلاث بنات فصبر عليهن وأطعمهن وسقاهن وكساهن من جدته كن له حجابًا من النار). صحيح البخاري، كتاب النكاح، حديث 5995، صفحة 1225.,"Narrated Anas bin Malik: The Prophet (ﷺ) said: 'Whoever has three daughters and is patient with them, feeds them, clothes them, and provides for them from his wealth, they will be a shield for him from the Fire.' Sahih al-Bukhari, Book of Marriage, Hadith 5995, Page 1225."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى علي صلاة واحدة صلى الله عليه عشرًا). صحيح البخاري، كتاب الدعوات، حديث 6405، صفحة 1310.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever sends blessings upon me once, Allah will send blessings upon him ten times.' Sahih al-Bukhari, Book of Invocations, Hadith 6405, Page 1310."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله يحب العبد التقي الغني الخفي). صحيح البخاري، كتاب الرقاق، حديث 6441، صفحة 1315.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah loves the pious, wealthy, and humble servant.' Sahih al-Bukhari, Book of Heart-Softeners, Hadith 6441, Page 1315."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى البردين دخل الجنة). صحيح البخاري، كتاب مواقيت الصلاة، حديث 540، صفحة 110.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Whoever prays the two cool prayers (Fajr and Asr) will enter Paradise.' Sahih al-Bukhari, Book of Prayer Times, Hadith 540, Page 110."
1,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إن الله تعالى يقول: أنا عند ظن عبدي بي). صحيح البخاري، كتاب التوحيد، حديث 7405، صفحة 1510.,"Narrated Abu Huraira: The Prophet (ﷺ) said: 'Allah the Exalted says: I am as My servant thinks of Me.' Sahih al-Bukhari, Book of Monotheism, Hadith 7405, Page 1510."
